label,tweet
sadness,Penerimaan siswa Sek Neg favorit dgn sistim zona byk menuai kontra khususnya bg siswa yg pandai ortunya tdk mampu. Perband 85 0/0 : 15 0/0 yg mampu &amp
happy,Dikampung mana ngerti go-pay teh.. Udahlah beli amplop lebaran lucu-lucu isiin duit baru udah paling bener..
fear,Lagian yaallah ini kuliah ditempat biasa aja bayaran pernah nunggak trs sampe jual mobil gatau deh buat apa mana rumahnya pindah2 jdkan w takut
happy,"[USERNAME] Iyeee bik, di sini joke receh pun ga masalah, malahan bikin stress hilang, coba di instagram, aduh maha benar netijen dg segala komenannya ?"
anger,Ketemu narasumber nyebeli.. banyak.. kalo bisa tak blokir satu aatu narasumber yg maksa minta diliput ato udh diliput tp minta cepet2 ditayangin. Kita kan ada jadwal nya mas dan mbak..
love,"wanna one, kami tetap disini. di tempat ini. cinta dan dukungan kami tidak akan pernah terhenti dipenghujung tahun. kami akan terus, tetap, selalu mencintai dan mendukung kalian."
fear,"[USERNAME] Amin, Punten Pa, ada issu miring terkait rencana pertemuan (buka bareng) dgn kuwu-kuwu serta Rt/Rw di-kecamatan ciwaringin sore nanti bertempat dirumah bos buah depan RS Sumberwaras..."
anger,min [USERNAME] aku ngajuin npwp online 5x berturut2 kok ditolak dg alasan sama yaa.. upload ktp gagal. padahal waktu upload ktp sebelum kirim formuli sudah berhasil.
love,"[USERNAME] cinta, anugerah Maha Esa. kita corak, kita gubah, kita dirikan seperti impian yang kita kejari semoga bersama hingga ke akhir nanti. terima kasih cinta, kita kan bersama terima kasih cinta, buat selamanya."
anger,"Kalau orang yang digituin pakai hijab, bukan penyanyi dangdut, dan berpakian tertutup. Gue rasa orang masih akan bela, tapi hanya karena Via Vallen penyanyi dangdut yang terkenal dengan 'gay seksi', she deserved to be sexually harrased?"
sadness,sudah beberapa kali mencoba yang ada hanya melukai seseorang yang tidak terlibat. daripada terus mengulang lebih baik mungkin move on sendiri dulu jangan melibatkan orang lain. karna hanya akan menambah luka baru. bagi orang itu.
fear,[USERNAME] Hihi itu kok nyeremin banget ya. Juur sih aku ga percaya gitu gituan tapi jujur juga kalo sendiri gue ngrasa takut. #Trans7RumahUya2507 #RumahUya2507
love,[USERNAME] Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku cinta kamu. Aku
happy,"Via nulis dude Dude kan bukan pemain bola  Twitter receh, IG receh, kelen semua emang kembalian mini market, recehhhhh."
fear,"BESOK UDAH MULAI KERJA YAAMPUN, DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 PAGI, SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN PFFFT. [URL]"
love,"[USERNAME] gue juga gitu ke semua orang apalagi orangtua. makin hari makin tua dan gue gatau mereka sadar apa engga kalo gua sayang sama mereka. anjir payah bgt gaktuh gue tapi beda kalo ke kakak atau pacar (kalo lagi punya), ekspresiinnya lebih gampang"
sadness,"Jangan sengaja menghilang jika hanya sekedar ingin dicari,satu hal yang perlu kamu ketahui bahwa yang hilang tak selalu dicari tapi juga bisa diganti."
happy,"[USERNAME] Mulai ada benihbenih cinta pas mereka ngomong pake bahasa indo,mulai dari itu jadi suka dan nungguin mereka cb jadi ahgase pas never ever dan ngerasa telat bgt sih ga ngestan bobrok7 ini wkwkwk nnton variety shownya makin tau bobroknya ya mak"
fear,[USERNAME] Saya mau tanya apa bener UN tahun 2018 untuk jenjang SMA sederajat akan di adakan ulang ? Banyak berita di luar sana bahwa akan ada remidial UN pada bulan juli mendatang . Mohon kejelasan nya .. Terima kasih [USERNAME] #FaktaAtauHoax
fear,"Eh pas seminggu nunggu, pak tiki ngga sampe2 dong:( Aku takut salah nulis alamat. Salah nulis nomer rt/rw bisa nyasar di rumah orang:( Sampe curiga ke tetangga sebelah, katanya doi dikirimin hp tapi gatau dari siapa. Aq parno itu hp hadiah aq:"")"
happy,Muda2han puasa kali ini membawa perubahan bagi kita semua #JatengSaruratKorupsi #JatengSaruratKorupsi #JatengSaruratKorupsi #JatengSaruratKorupsi #JatengSaruratKorupsi #JatengSaruratKorupsi #JatengSaruratKorupsi #JatengSaruratKorupsi #JatengSaruratKorupsi #JatengSaruratKorupsi
sadness,"Kok tiba2 mlm ini mrasa kangen ya..aq ingin berjalan sambil memegang tangannya,.. aq ingin memeluknya dan mengatakan bahwa ""aq kangen"",.. aq ingin menangis di pundaknya dan mengatakan ""jgn tinggalkan aq""..God please tell him"
anger,Lu pikir nikah itu cuma sebatas hidup bareng sama orang yg lu sayang? Cuma sebatas identitas status di ktp? Atau cuma sebatas ena ena? Deeemmm Helaaaawww
love,"Oh..aqilah cinta hatiku, Oh.. #Aqilah I say I lovw You... terbaik lah"
anger,"Revisi Penelitian Lapangan ada di beberapa BAB, Ada data di salah satu hotel di jogja yg kurang dan dipermasalahin dosen penguji. Mana mungkin balik ke jogja buat nanyain data kek gitu doang. Plus informanya gabisa di hubungin. Jadi ini rasanya pengen lari dari tanggung jawab."
happy,hahaha memang benar si kamu maksiat terus :p
love,"Jika kita berserah pada Tuhan, maka segala kekuatiran dan ketakutan kita akan diangkatNya, hidup menjadi lebih nyaman dan tenteram, sebab penyertaan Allah selalu baru bagi kita yang percaya dan mengasihiNya."
happy,[USERNAME] [USERNAME] Alhamdulillah saya coba dengan password yg daftar seminggu lalu.. udah bisa dan tgl 16 dapat antriannya. Terimakasih
love,"[1] Selamat datang di tanggal 20 yang pertama, gak kerasa udh ketemu lagi tangga 20 oppa masih berasa ""baru aja nembak"" yerim kemarin, banyak yang kita laluin yangvm akhirnya membuat kita semakin dekat dan tertunya bertambah sayang "
fear,"banyak kendala ini itu & harus masuk semester baru lg, keluar uang lagi. bukannya nethink tp gue yakin kalo nantinya gue skripsi trs ada banyak hambatan, gue bakal dapet pertanyaan2 kayak gt yg bikin ngedown, takut bgt gue bakal ngelakuin hal yg sekarang ga pengen terjadi"
love,"Aku tau berdoa itu bisa kapanpun dimanapun tapi dasarnya aku kangen terus jadi aku mau usahain tiap minggu ketemu papalove you so much daddy sayang papaa... Bersyukur pas papa masi hidup papa sama aku slalu sayang2an, ngomong sayang, cinta ya kita bkn lewat medsos doang [URL]"
anger,"[USERNAME] orderan GK-83526723, driver gojek mgomel ke saya keterangan alamat yg saya tulis ga bs di liat di aplikasi yg dia pegang, pdhl saya udah tulis lengkap no rumah saya no. 10, kesel saya diomel2in krn aplikasi gojek sndr yg krg kompetible utk"
love,kirain elus dada kak elus perut :p adik tidak-butuh balon kak adik cuma butuh cinta kasih sayang kakak aja:3
sadness,"Beliau bilang, jadwal uas terakhir keluar tgl 25 Mei. Cukup lama untuk kami berdua memiliki waktu protes. Tapi ya namanya mahasiswa tua, jangankan liat jadwal uas, kekampus aja boro2 tiap hari :) Kami diam. Sebelumnya sudah saya singgung mengenai 'jadwal ujian final' pada beliau"
happy,"Beliau menimbang2 beberapa hal. Sempat membuka traveloka, cek harga tiket (mahal bet kan paakkk?). Lalu pada akhirnya beliau tanya, 'Besok ada uas jam berapa?' Beliau memberi harapan :')"
fear,"Ah jadi emo anjir ga berasa udah mau jadi mahasiswa aja, masih agak cemas dan takut bayangin ke depannya kek gimana, lingkungan yg bener2 baru dan orang2 dari berbagai daerah, semoga gue bisa ngejalaninnya:("
love,"ibuqu demen bgt teriak becanda gt, ngelawaq mulu, demen india, kalo udh ngeliat berantakan dikit udh dah ngomul wkwk tp aku sayang bgt dong kalo nyuruh teh meni ga satu2, kalo udh marah serem tp gampang baeknya lg. semoga sehat sehat slalu"
sadness,"Sudah berapa kali ku katakan padamu, aku jangan paksa suruh melupakanmu. Aku sudah nyerah, aku sudah pasrah, aku takkan mampu untuk melupakan sayang~"
love,"Kamu tau aku sayang sama kamu? Dan rasa sayang aku ke kamu makin besar, mungkin rasa sayang yg besar itu nantinya akan menyakiti satu sama lain. Tapi untuk saat ini aku bener-bener sayang sama kamu, sungguh. [USERNAME] hehehehe"
happy,[USERNAME] Yang pasti RAMADHAN adalah BULANNYA MILAD AL QURAN krn kita tidak tahu pasti kapan tanggal mulai diturunkannya wahyu dari Allah SWT memlalui malaikat-Nya kepada Nabi Muhammad SAW.
happy,"Yakin, bahwa semua yang kita amalkan kita berikan sama orang lain (sedekah) akan ada gantinya. Bismillah, ikhlas.. semua yang disimpan terlalu lama tidak baik, bagi sedikit hartamu untuk orang yang membutuhkan. Karena hidup bukan melulu tentang harta."
love,"Gua sayang lu dan gua sadar itu, gua mau kita saling jadi obat buat satu sama lain, gua mau bahagiain lu begitu juga sama lu yg mau bahagiain gua Rel, makasih udh mau ngasih gua kesempatan"
love," jangan kaya gitu lg, oke? sesusah apapun pokoknya harus bisa tahan diri buat ga nyakitin diri sendiri gimanapun caranya, coba lampiasin ke gambar atau nulis pokoknya usahain jangan nyakitin diri sendiri. banyak yg sayang sama lo & gamau lo kena"
happy,"Baru tahu kalau setiap edisi [USERNAME] itu gak cuman di-upload full ke YouTube, tapi juga ada versi pecahannya yang udah di-cut per film. Lumayan nih buat menghemat waktu dan kuota juga karena durasinya paling lama hanya 10 menit :)"
happy,"eung . . aku si termasuk zonkies n receh ppl , aku punya ratusan meme yg neomu unfaedah tp bisa bikin orng lain smiley hehe. aku jg orngnya spammer , bawel , sayang-able /.\ ..) aku bisa cute bisa engga ko, seriously aku ngga bohong. ht"
happy,Apa tanggapan kalian tentang wanita yang bercadar? Kagum aja gt di era jaman now gue aja mau pake gamis susah bgt lah dia bisa bercadar gitu dilingkungan yg (ga jarang) ga mendukung dan nganggepnya teroris
anger,"[USERNAME] saya kalau pakai internet banking full site dari handphone, untuk transfer ke sesama rekening bca, ""appli 2"" masih bisa, ""appli 1"" masih bisa, tapi untuk tekan tombol ""lanjut"" / ""kirim"" ga bisa. Memang dana tidak terkirim, tapi akhirnya saya haru"
fear,"[USERNAME] ""Itu menurutmu, tapi menurutku ini menyeramkan, kamu kalo terjadi apa apa disini karna ulah monster itu"" Gerutunya dengan kesal Ariel tidak mau melihat ke sekitarnya, ia hanya nunduk melihat jalan bebatuan yang ada di depannya, dia takut un"
sadness,"Atau bahkan mereka ngga tau keberadaan makanan modern seperti itu. Melihatnya saja sudah terbayang berapa hari kerja untuk membayarnya, apalagi memakannya. Sayaaaaang.... Aku pengen kaya mereka. Tapi nda bisa. Aku udah terkena sindrom kekinian."
love,"[C48] sayang banget sama na goeun :"") hatinya baik banget, tetep ikhlas ajarin yuri padahal dia juga pengen banget jadi main vocal. You win my heart goeun"
sadness,"Waaaaa pengen tapi tapi tapi ""ga guna"" (ga di pakai gitu sekarang mah) (@ Starbucks in Jakarta Barat, DKI Jakarta) "
fear,"Sampe tadi tuh cerita tentang temen yg ikut kajian ibadah gitu tapi kajiannya itu menyimpang yg katanya didalem kajian itu bawa2 ganti presiden pokonya yg intinya kontra sama pemerintahan ah pokonya gitudeh, soalnya rada sensitif nih kalo bahas ginian"
fear,"/rlt/ apa perlu pacaran settingan biar ga digangguin mantan terus? Asli ngeri aku dia masih upload foto berdua, dp ga ganti, tolong dong aku kudu gimana"
happy,[USERNAME] Harus pak jokowi yg mimpin.krn beliau sederhana dan asli sdh bantu masyarakat dgn ribuan sertifikat yg di [URL] akan ada lg mafia tanah berani ambil tanah yg hak rakyat krn sdh ada sertifikat.kami tetap mendukung jokowi
sadness,"[USERNAME] Iya. Aku gak bisa kayak gt ke orang. Jadi aku gakmau digituin juga. Kalo dia mau makanan yg kyak punyaku, aku mending beliin dia yang sama asal jangan ambil punyaku."
fear,"Selain pocong, aku seram juga dgn hantu merangkak/mengesot ni. Selalu bayang tgh naik tangga tetiba natang ni kejar. Setan betul [URL]"
love,"KENAPA GUA CINTA BANGET SAMA BANG WAWAN SEBAGAI ABANG GUA, YA KARNA DIA SALAH GAULNYA RATA"", SAMA KAYA GUA :"") BANYAK KESAMAAN JUGA HEHE"
anger,"itu pesan masuknya udah sexual harrasement sih, dan itu sesuatu yang gak bisa dibilang biasa aja. di budaya yang paham Patriarki nya tinggi memang hal itu keliatan gak penting, tapi coba yang diperlakukan begitu saudari kalian, temen, atau pacar? - ttp semangat Gita &amp"
love,Bahkan tiap kali liat Mino ketawa senyum disini jadi ikutan senyum tau. Semangat Song Mino. We will always be with you
sadness,"[USERNAME] Nokia c3 termasuk barang mewah di kala itu, tiap ada yang make c3 langsung segan. Apalagi bb ngaoahahaha Dulu beli pas harga berapa? Seumur-umur aqu ga pernah make bb soalnya huuhu"
sadness,"Liburan ke Jakarta udah abis. Harus balik ke Jepang lagi. Lalu manyun. 'Aku masih bisa re-schedule tiket nih. Masih gamau balik.' 'Reschedule tuh bayar lagi.' 'Ya gpp. Masih kangen rumah kangen mama papa abang, kamu..' 'Sayang uangnya. Bisa ditabung' Dia ngambek"
anger,"Jerman ini kebanyakan pemain bagus ato gimana yah?? Sekelas Sane, young player of the year loh, gak dipanggil timnas ckckckck Puyeng kali nii om Joachim.. [URL]"
fear,"[USERNAME] oo gitu, beda kali ya, gue malah disuruh soalnya mensnya keluar ngegumpal trs gt jd takut jd kista pas minum pil kb jadi lancar jaya"
fear,Untuk kesekian kalinya getaran itu terasa lagi. walopun di tempat kami tidak terdampak gempa akan tetapi getaran2 iru cukup membuat panik semua masyarakat sehingga harus tidur di luar n tidur di lapangan
anger,"Ngurusin neraka orang, sampai bikin hastag #CalonPenghuniNeraka, sedangkan sholatlu masih bolong bolong, Al Qur'an mu masih tersimpan rapi di almari, dan uangmu masih belum berkurang untuk sedekah, pikir dong!!!"
love,"Semoga sehat selalu, dan yg terpenting selalu sayang dan cinta ama [USERNAME], walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I love you"
anger,"Bingung masih bisa nyalahin perempuannya.. Mau dia bule kek, mau dia apa kek, kalau attitudenya baik ga akan begitu..Mana ga kenal pula.. Perempuan, nyalahin perempuan.. Lelaki brengsek hanya tertawa, lalu mengulanginya kembali.. Org2 yg nyalahin Via Vallen ini fix yg brengseknya"
happy,Bahagia kalau kamu datang tepat waktu Bahagia kalau AC bekerja dengan maksimal Bahagia kalau perka berjalan normal Selamat bekerja ya min [USERNAME]
happy,Alhamdulillah point tiga lagi. Pelan pelan merangkak naik. Matursuwun [USERNAME] tetap jaga trend positifmu ini perjalanan masih panjang. Yang berangkat away hati hati dijalan. sarewa #psim #psimday [URL]
fear,"[USERNAME] Bukaaan, tapi aku punya kayak semacam trust issue gitu.. takut diomongin sama temen deket, takut kalo ngomong A nanti malah salah, dan aku bukan tipe orang yg gampang ceritain semua masalahku ke orang lain alias susah terbuka"
love,"Balik lagi. kesetiaan dan cinta itu diuji ketika ada yang sakit hehe. Aku ngeliat sayangnya Papa itu pas ngeliat Papa yang ga ada capenya ngurusin nenek kakek pas sakit. Huhu berlinang. ngomongin Papa itu sekali-sekali, tapi ga bisa ngga nangis. Hoho."
fear,"kenapa nggak berobat? simple, takut suatu hari snap lalu od. sekarang gw liat benda tajem aja masih suka takut, takut tiba2 ngelakuin yang aneh2."
fear,Tawuran suporter ini nih yg bikin penikmat bola awam macem i takut nonton langsung di stadion.
sadness,"Seharusnya gue bersyukur dikasih rezki bisa sekolah sampe tinggi dan di tempat yang yah bisa dikatakan fasilitasnya selalu ada dan lengkap. Sedangkan mereka? Setiap ke sekolah harus naik kapal compreng yang jaraknya cukup jauh dari rumah mereka, hebatnya lagi mereka nggak ngeluh"
happy,"bukan karna soalnya susah, tapi karna soalnya sama persis kaya quiz. p e r s i s. akhirnya ngerjain, ga sampe 30menit, selesai. setelah selesai, mikir. Begitu baiknya Allah sama wanda. tapi wanda masih sering nglanggar."
love,"Cuaca boleh berganti masa, udara boleh menyusut atmosfer, tetapi kepadamu ""cinta"" tidak akan berganti maupun menyusut. Detik ini di kepalaku ingatan berdesakan mengeja namamu."
love,"Kata yang paling indah di bibir umat manusia adalah kata Ibu, dan panggilan yang paling indah adalah ibuku. Ini adalah kata yang penuh harapan dan cinta, kata manis dan baik yang keluar dari kedalaman hati. (Kahlil Gibran)"
sadness,"Nah. Nyetatus lah aku di wa ""broken heart is real with thousand of heart broken emojis haha ada pesan terselubung emang. Karna masnya juga ngga ada kabar sejak hari ulanh tahunnya jumat kemaren."
anger,Astaghfirullah baru jam 10 gw udah istighfar aja mo marah-marahin orang 'please refer to my last e-mail' alias BITCH I JUST SAID SO WHY ARE YOU ASKING AGAIN
love,"Siapakah yang mencintaiku dan akan mencintaiku selamanya dengan cinta yang tak mungkin lenyap oleh kesulitan, penderitaan dan kejahatan yang kuperbuat? Orang itu adalah kau, Ibuku. (Anonim)"
fear,"Mana adaaaa, eh ada ding tapi nggak ah, takut disini daerah rawan. Kalau keluar malem aja, pulangnya dianterin rame2 saking rawannya"
fear,"Ke dokter kandungan aja beb kalau takut kenapa"" sebelum terlambat aja soalnya tiap orang beda"" penyebab nya, ada yg karna hormon, ada yg lain. "
sadness,"Setiap mendengar Lucas berbahasa Korea, kumerasa tak sendiri... tp at least dia mah paham orang ngomong apah, cmn gak bs ngebalikin... nah gue?! Serius kagak ngartik"
happy,"Wah gila sih, ini lokasinya mirip2 selly oal &amp"
love,"Tuhaaannnn.... kangen bngt sama dia.... adakah ia jg merindukan q....bulan...terangnya sinarmu mlam ini... bulan..sampaikan salam q pdnya...dia pasti jg melihat kmu disana...bilang sama dia...aku sayang bgt sama, cinta bngt sma dia...n aku saangat merindukannya..."
